LocationID	SiteID	Treatment	Label	Type	TreePerimeter	Lat	Long	Aspect	DistIsland	DistReef	TreesWithin50	Timepoint	GroupingProb	Grouping	MedGroupProb	Maxgroupsize	TotalGroupingFish	Predominantspecies
6	11	a	6TM	medium	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	12	0	n	0.85	15	15	Lutjanussp.
6	11	a	6TM	medium	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	13	0	n	0.85	17	17	Lutjanussp.
6	11	a	6TM	medium	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	14	0	n	0.85	11	11	Lutjanussp.
6	11	a	6TM	medium	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	15	0	n	0.85	13	13	Lutjanussp.
6	11	a	6TM	medium	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	16	0	n	0.85	14	14	Lutjanussp.
6	11	a	6TM	medium	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	17	0	n	0.85	17	17	Lutjanussp.
6	11	a	6TM	medium	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	18	0	n	0.85	11	11	Lutjanussp.
6	11	a	6TM	medium	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	19	0	n	0.85	10	10	Lutjanussp.
6	11	a	6TM	medium	15	-18.172015	178.522208	e	441.5917967	509.0123432	4	20	0	n	0.85	9	9	Lutjanussp.
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	1	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	2	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	3	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	4	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	5	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	6	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	7	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	8	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	9	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	10	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	11	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	12	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	13	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	14	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	15	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	16	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	17	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	18	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	19	0	n	0	0	0	nogroup
5	12	b	5NTM	control	na	-18.171859	178.521973	na	420.22835	536.9736189	3	20	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	1	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	2	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	3	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	4	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	5	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	6	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	7	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	8	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	9	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	10	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	11	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	12	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	13	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	14	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	15	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	16	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	17	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	18	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	19	0	n	0	0	0	nogroup
5	12	a	5TM	medium	11	-18.172045	178.521902	e	409.0969521	524.1493547	3	20	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	1	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	2	0	n	0	8	8	Lethrinusharak
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	3	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	4	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	5	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	6	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	7	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	8	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	9	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	10	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	11	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	12	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	13	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	14	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	15	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	16	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	17	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	18	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	19	0	n	0	0	0	nogroup
4	13	b	4NTM	control	na	-18.173199	178.522358	na	449.6098037	391.5617387	0	20	0	n	0	0	0	nogroup
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	1	100	y	1	61	61	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	2	100	y	1	75	108	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	3	100	y	1	64	100	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	4	100	y	1	49	86	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	5	100	y	1	55	78	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	6	100	y	1	60	107	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	7	100	y	1	53	102	juvenilesp.
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	8	100	y	1	51	86	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	9	100	y	1	58	107	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	10	100	y	1	57	108	juvenilesp.
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	11	100	y	1	62	122	juvenilesp.
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	12	100	y	1	36	36	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	13	100	y	1	82	82	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	14	100	y	1	52	81	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	15	100	y	1	57	97	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	16	100	y	1	56	94	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	17	100	y	1	48	95	juvenilesp.
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	18	100	y	1	53	104	juvenilesp.
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	19	100	y	1	45	67	Abudefdufsexfasciatus
4	13	a	4TM	medium	7.8	-18.173352	178.522228	e	436.0748357	385.3976777	2	20	100	y	1	48	73	Abudefdufsexfasciatus
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	1	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	2	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	3	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	4	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	5	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	6	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	7	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	8	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	9	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	10	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	11	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	12	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	13	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	14	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	15	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	16	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	17	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	18	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	19	0	n	0	0	0	nogroup
3	14	b	3NTM	control	na	-18.175576	178.520168	na	323.2781907	311.6888123	0	20	0	n	0	0	0	nogroup
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	1	100	y	1	104	104	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	2	100	y	1	131	131	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	3	100	y	1	94	94	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	4	100	y	1	114	114	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	5	100	y	1	115	115	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	6	100	y	1	89	110	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	7	100	y	1	110	110	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	8	100	y	1	102	102	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	9	100	y	1	98	121	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	10	100	y	1	78	100	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	11	100	y	1	86	86	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	12	100	y	1	82	82	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	13	100	y	1	95	95	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	14	100	y	1	93	93	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	15	100	y	1	75	75	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	16	100	y	1	83	83	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	17	100	y	1	78	78	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	18	100	y	1	86	86	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	19	100	y	1	92	92	Lutjanussp.
3	14	a	3TM	medium	9.5	-18.175653	178.519996	e	314.2242723	316.714242	0	20	100	y	1	65	65	Lutjanussp.
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	1	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	2	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	3	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	4	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	5	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	6	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	7	0	n	0	6	6	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	8	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	9	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	10	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	11	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	12	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	13	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	14	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	15	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	16	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	17	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	18	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	19	0	n	0	0	0	nogroup
2	15	b	2NTM	control	na	-18.173941	178.521451	na	362.4205	378.2417278	0	20	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	1	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	2	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	3	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	4	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	5	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	6	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	7	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	8	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	9	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	10	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	11	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	12	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	13	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	14	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	15	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	16	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	17	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	18	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	19	0	n	0	0	0	nogroup
2	15	a	2TM	medium	7.8	-18.173892	178.52169	e	386.0593547	368.3872425	0	20	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	1	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	2	0	n	0	14	14	Lethrinusharak
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	3	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	4	0	n	0	10	20	Lethrinusharak
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	5	0	n	0	10	10	Lethrinusharak
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	6	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	7	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	8	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	9	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	10	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	11	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	12	0	n	0	14	22	Siganusspinus
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	13	0	n	0	6	6	Siganusspinus
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	14	0	n	0	7	7	Siganusspinus
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	15	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	16	0	n	0	6	12	Siganusspinus
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	17	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	18	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	19	0	n	0	0	0	nogroup
1	16	b	1NTM	control	na	-18.174739	178.521558	na	399.2711885	298.8324015	0	20	0	n	0	0	0	nogroup
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	1	100	y	0.45	24	24	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	2	100	y	0.45	32	32	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	3	100	y	0.45	20	20	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	4	100	y	0.45	20	20	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	5	0	n	0.45	13	13	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	6	100	y	0.45	22	22	Abudefdufsexfasciatus
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	7	0	n	0.45	13	13	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	8	0	n	0.45	18	18	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	9	0	n	0.45	8	8	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	10	0	n	0.45	15	15	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	11	0	n	0.45	10	10	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	12	100	y	0.45	27	27	Abudefdufsexfasciatus
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	13	100	y	0.45	23	23	Abudefdufsexfasciatus
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	14	0	n	0.45	12	12	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	15	0	n	0.45	9	9	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	16	100	y	0.45	23	23	Abudefdufsexfasciatus
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	17	0	n	0.45	18	18	Abudefdufsexfasciatus
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	18	100	y	0.45	33	33	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	19	0	n	0.45	11	11	Lutjanussp.
1	16	a	1TM	medium	9.2	-18.174779	178.521392	e	384.6216124	304.8428821	0	20	0	n	0.45	7	7	Lutjanussp.
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	1	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	2	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	3	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	4	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	5	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	6	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	7	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	8	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	9	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	10	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	11	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	12	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	13	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	14	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	15	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	16	0	n	0	0	0	nogroup
8	17	b	8NTS	control	na	-18.1717	178.52377	na	610.3258015	455.505185	0	17	0	n	0	0	0	nogroup
